,order_id,postal_code,cost_price,quantity,order_date,ship_mode,segment,country,city,state,region,category,sub_category,product_id,discount,sale_price,profit
170,171,78207,120,3,2022-07-12,Standard Class,Consumer,United States,San Antonio,Texas,Central,Technology,Phones,TEC-PH-10003931,7.0,133.0,13.0
171,172,90004,20,3,2022-01-28,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10000659,0.4,19.6,-0.3999999999999986
172,173,90004,100,2,2023-10-10,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10001144,4.4,105.6,5.599999999999994
173,174,90004,290,7,2022-10-05,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,FUR-CH-10003817,6.8,333.2,43.19999999999999
174,175,60623,50,2,2023-01-02,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,OFF-AP-10000891,2.0,48.0,-2.0
175,176,60623,20,4,2023-04-07,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,OFF-LA-10003148,1.0,19.0,-1.0
176,177,77036,90,4,2022-04-21,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,OFF-AP-10002684,2.0,98.0,8.0
177,178,43055,370,7,2023-10-28,Second Class,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,FUR-CH-10004698,20.0,380.0,10.0
178,179,43055,20,5,2022-04-18,Second Class,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,OFF-SU-10002189,0.6,19.4,-0.6000000000000014
179,180,10009,0,1,2022-03-08,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10001940,0.0,0.0,0.0
180,181,62521,20,2,2023-06-08,Second Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,OFF-ST-10003455,1.0,19.0,-1.0
181,182,62521,380,7,2022-06-25,Second Class,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,TEC-AC-10004659,12.3,397.7,17.69999999999999
182,183,71203,470,4,2022-01-10,Second Class,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,TEC-PH-10003273,25.0,475.0,5.0
183,184,71203,140,5,2023-10-17,Second Class,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,TEC-PH-10004896,3.0,147.0,7.0
184,185,71203,30,2,2023-02-23,Second Class,Home Office,United States,Monroe,Louisiana,South,Technology,Accessories,TEC-AC-10002345,1.5,28.5,-1.5
185,186,6824,10,2,2022-10-19,Standard Class,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,OFF-BI-10001890,0.2,9.8,-0.1999999999999993
186,187,90032,160,8,2022-08-22,Standard Class,Home Office,United States,Los Angeles,California,West,Technology,Accessories,TEC-AC-10002323,5.4,174.6,14.599999999999994
187,188,75051,40,3,2023-10-11,Standard Class,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Storage,OFF-ST-10001328,1.6,38.4,-1.6000000000000014
188,189,75051,20,3,2022-12-06,Standard Class,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,OFF-PA-10001950,0.6,19.4,-0.6000000000000014
189,190,10035,820,4,2023-12-09,First Class,Home Office,United States,New York City,New York,East,Furniture,Bookcases,FUR-BO-10002613,27.0,873.0,53.0
190,191,10035,60,6,2022-07-12,First Class,Home Office,United States,New York City,New York,East,Technology,Phones,TEC-PH-10001552,2.8000000000000003,67.2,7.200000000000003
191,192,10035,50,8,2022-06-23,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,OFF-PA-10000061,2.5,47.5,-2.5
192,193,10035,520,3,2023-11-04,First Class,Home Office,United States,New York City,New York,East,Furniture,Bookcases,FUR-BO-10002545,12.6,617.4,97.39999999999998
193,194,10035,20,5,2022-11-11,First Class,Home Office,United States,New York City,New York,East,Office Supplies,Art,OFF-AR-10003514,0.6,19.4,-0.6000000000000014
194,195,92374,10,7,2023-01-07,Standard Class,Corporate,United States,Redlands,California,West,Office Supplies,Envelopes,OFF-EN-10001509,0.2,9.8,-0.1999999999999993
195,196,45011,10,2,2022-10-26,Standard Class,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,OFF-AR-10004685,0.5,9.5,-0.5
196,197,45011,10,3,2023-11-03,Standard Class,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,OFF-AR-10004027,0.2,9.8,-0.1999999999999993
197,198,7090,40,3,2023-03-05,Standard Class,Home Office,United States,Westfield,New Jersey,East,Office Supplies,Storage,OFF-ST-10001414,2.5,47.5,7.5
198,199,19120,0,2,2022-12-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,OFF-BI-10000343,0.0,0.0,0.0
199,200,19120,20,3,2022-06-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10002749,0.4,19.6,-0.3999999999999986
200,201,44312,20,3,2022-12-11,Standard Class,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,OFF-PA-10002666,1.0,19.0,-1.0
201,202,80219,200,2,2022-07-13,First Class,Consumer,United States,Denver,Colorado,West,Furniture,Tables,FUR-TA-10004289,6.6000000000000005,213.4,13.400000000000006
202,203,80219,0,1,2022-12-31,First Class,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,OFF-AP-10003622,0.0,0.0,0.0
203,204,75220,60,2,2022-03-12,Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,OFF-AP-10003217,1.4000000000000001,68.6,8.599999999999994
204,205,37064,40,7,2023-10-14,Standard Class,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,FUR-FU-10002960,1.2,38.8,-1.2000000000000028
205,206,90604,370,4,2023-07-10,Standard Class,Consumer,United States,Whittier,California,West,Technology,Phones,TEC-PH-10001918,13.200000000000001,426.8,56.80000000000001
206,207,48601,70,4,2023-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,OFF-ST-10000642,3.2,76.8,6.799999999999997
207,208,48601,120,2,2023-08-08,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Technology,Phones,TEC-PH-10001700,3.9,126.1,6.099999999999994
208,209,48601,20,4,2022-08-19,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Binders,OFF-BI-10003274,0.6,19.4,-0.6000000000000014
209,210,48601,50,9,2023-12-30,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Fasteners,OFF-FA-10000134,1.0,49.0,-1.0
210,211,48601,80,1,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,OFF-ST-10001522,4.5,85.5,5.5
211,212,75220,20,2,2023-10-07,Second Class,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,TEC-AC-10001266,0.8,19.2,-0.8000000000000007
212,213,44256,20,2,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,OFF-LA-10004544,0.8,19.2,-0.8000000000000007
213,214,44256,390,5,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,East,Furniture,Bookcases,FUR-BO-10004695,22.5,427.5,37.5
214,215,44256,50,3,2023-11-20,Standard Class,Corporate,United States,Medina,Ohio,East,Technology,Phones,TEC-PH-10002844,1.8,58.2,8.200000000000003
215,216,44256,1040,9,2023-03-31,Standard Class,Corporate,United States,Medina,Ohio,East,Technology,Machines,TEC-MA-10000864,47.6,1142.4,102.40000000000009
216,217,44256,80,2,2022-08-29,Standard Class,Corporate,United States,Medina,Ohio,East,Technology,Accessories,TEC-AC-10000109,4.5,85.5,5.5
217,218,90032,80,6,2022-05-06,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10001328,2.7,87.3,7.299999999999997
218,219,90032,250,3,2023-08-10,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,TEC-PH-10002563,12.0,288.0,38.0
219,220,43017,10,2,2023-04-24,First Class,Consumer,United States,Dublin,Ohio,East,Office Supplies,Fasteners,OFF-FA-10000585,0.2,9.8,-0.1999999999999993
220,221,43017,20,6,2022-03-24,First Class,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,OFF-PA-10004000,0.8,19.2,-0.8000000000000007
221,222,43017,20,4,2023-03-26,First Class,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,OFF-BI-10002852,0.6,19.4,-0.6000000000000014
222,223,43017,60,4,2022-04-18,First Class,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,FUR-FU-10000087,2.1,67.9,7.900000000000006
223,224,43017,410,4,2023-03-17,First Class,Consumer,United States,Dublin,Ohio,East,Technology,Machines,TEC-MA-10001148,19.2,460.8,50.80000000000001
224,225,43017,30,2,2023-11-19,First Class,Consumer,United States,Dublin,Ohio,East,Office Supplies,Art,OFF-AR-10001958,1.2,28.8,-1.1999999999999993
225,226,48227,0,1,2023-11-18,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,OFF-AR-10001026,0.0,0.0,0.0
226,227,48227,510,5,2023-04-22,Standard Class,Corporate,United States,Detroit,Michigan,Central,Furniture,Tables,FUR-TA-10003748,12.4,607.6,97.60000000000002
227,228,48227,20,1,2022-04-22,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Storage,OFF-ST-10002485,0.6,19.4,-0.6000000000000014
228,229,38401,130,2,2022-02-17,Standard Class,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,FUR-CH-10004860,3.2,156.8,26.80000000000001
229,230,38401,360,8,2023-10-02,Standard Class,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,FUR-CH-10004477,7.8,382.2,22.19999999999999
230,231,28205,20,7,2023-07-21,Standard Class,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Binders,OFF-BI-10001679,1.0,19.0,-1.0
231,232,33614,210,2,2023-01-18,Standard Class,Home Office,United States,Tampa,Florida,South,Furniture,Tables,FUR-TA-10001705,9.200000000000001,220.8,10.800000000000011
232,233,33614,510,3,2023-10-19,Standard Class,Home Office,United States,Tampa,Florida,South,Furniture,Tables,FUR-TA-10003473,24.8,595.2,85.20000000000005
233,234,33614,10,2,2023-09-13,Standard Class,Home Office,United States,Tampa,Florida,South,Office Supplies,Binders,OFF-BI-10001679,0.2,9.8,-0.1999999999999993
234,235,33614,250,3,2023-11-10,Standard Class,Home Office,United States,Tampa,Florida,South,Furniture,Furnishings,FUR-FU-10004017,13.0,247.0,-3.0
235,236,33614,500,3,2023-11-26,Standard Class,Home Office,United States,Tampa,Florida,South,Technology,Accessories,TEC-AC-10003832,24.8,595.2,95.20000000000005
236,237,95051,10,2,2022-01-02,Standard Class,Corporate,United States,Santa Clara,California,West,Office Supplies,Paper,OFF-PA-10002479,0.4,9.6,-0.40000000000000036
237,238,60610,30,5,2022-01-19,Second Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,OFF-PA-10003349,1.2,28.8,-1.1999999999999993
238,239,60610,340,5,2023-12-13,Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10000576,8.4,411.6,71.60000000000002
239,240,60610,10,3,2023-01-20,Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10004351,0.2,9.8,-0.1999999999999993
240,241,60610,30,2,2023-04-25,Second Class,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10000011,0.9,29.1,-0.8999999999999986
241,242,60610,150,5,2023-05-27,Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,FUR-TA-10002607,5.4,174.6,24.599999999999994
242,243,60610,0,3,2022-11-08,Second Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10002505,0.0,0.0,0.0
243,244,60610,10,2,2022-01-08,Second Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,OFF-AR-10004685,0.3,9.7,-0.3000000000000007
244,245,55044,1620,7,2022-04-20,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Furniture,Chairs,FUR-CH-10004063,40.0,1960.0,340.0
245,246,55044,150,2,2022-11-09,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Storage,OFF-ST-10002276,6.8,163.2,13.199999999999989
246,247,55044,40,6,2023-04-29,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,OFF-PA-10004082,2.5,47.5,7.5
247,248,55044,1380,5,2023-04-28,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Appliances,OFF-AP-10002945,75.0,1425.0,45.0
248,249,55044,20,4,2022-09-26,Second Class,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,OFF-PA-10000061,0.9,29.1,9.100000000000001
249,250,94109,300,2,2023-08-18,Second Class,Consumer,United States,San Francisco,California,West,Furniture,Chairs,FUR-CH-10002965,16.0,304.0,4.0
250,251,92037,10,1,2023-09-19,Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Paper,OFF-PA-10004569,0.3,9.7,-0.3000000000000007
251,252,92037,3050,13,2022-05-28,Standard Class,Consumer,United States,San Diego,California,West,Technology,Accessories,TEC-AC-10003832,134.0,3216.0,166.0
252,253,10024,70,6,2022-04-03,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,OFF-ST-10001228,4.0,76.0,6.0
253,254,10024,330,4,2022-04-18,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,OFF-EN-10003296,14.4,345.6,15.600000000000023
254,255,60623,10,9,2022-12-25,Standard Class,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10002505,0.2,9.8,-0.1999999999999993
255,256,60623,70,2,2022-11-26,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,OFF-ST-10004804,1.6,78.4,8.400000000000006
256,257,60623,40,5,2022-04-25,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,OFF-ST-10001590,1.0,49.0,9.0
257,258,60623,590,6,2023-04-08,Standard Class,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10001580,26.0,624.0,34.0
258,259,10009,20,3,2022-02-10,Second Class,Consumer,United States,New York City,New York,East,Technology,Accessories,TEC-AC-10000290,1.0,19.0,-1.0
259,260,10009,180,3,2022-10-20,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,OFF-ST-10002790,8.8,211.2,31.19999999999999
260,261,10009,20,5,2022-06-11,Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,OFF-BI-10003460,1.0,19.0,-1.0
261,262,77506,0,2,2023-08-29,Standard Class,Corporate,United States,Pasadena,Texas,Central,Office Supplies,Appliances,OFF-AP-10002203,0.0,0.0,0.0
262,263,77036,2690,3,2022-12-26,Second Class,Corporate,United States,Houston,Texas,Central,Technology,Machines,TEC-MA-10000822,91.8,2968.2,278.1999999999998
263,264,77036,2170,7,2022-06-14,Second Class,Corporate,United States,Houston,Texas,Central,Technology,Machines,TEC-MA-10003353,75.60000000000001,2444.4,274.4000000000001
264,265,60610,300,4,2023-06-20,Standard Class,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10001433,9.9,320.1,20.100000000000023
265,266,94513,70,2,2022-11-17,Standard Class,Consumer,United States,Brentwood,California,West,Technology,Accessories,TEC-AC-10004469,3.2,76.8,6.799999999999997
266,267,27514,10,3,2023-10-25,Standard Class,Corporate,United States,Chapel Hill,North Carolina,South,Office Supplies,Art,OFF-AR-10003602,0.5,9.5,-0.5
267,268,7960,10,6,2022-05-19,Standard Class,Consumer,United States,Morristown,New Jersey,East,Office Supplies,Fasteners,OFF-FA-10003472,0.2,9.8,-0.1999999999999993
268,269,45231,30,1,2022-08-10,Standard Class,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Storage,OFF-ST-10004180,1.2,38.8,8.799999999999997
269,270,45231,50,3,2023-12-17,Standard Class,Corporate,United States,Cincinnati,Ohio,East,Office Supplies,Envelopes,OFF-EN-10004386,1.8,58.2,8.200000000000003
270,271,94110,590,4,2022-01-24,Second Class,Corporate,United States,San Francisco,California,West,Office Supplies,Storage,OFF-ST-10003208,14.6,715.4,125.39999999999998
271,272,94109,200,7,2022-09-16,First Class,Consumer,United States,San Francisco,California,West,Technology,Accessories,TEC-AC-10003628,10.5,199.5,-0.5
272,273,94109,10,3,2022-11-29,First Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,FUR-FU-10003274,0.4,9.6,-0.40000000000000036
273,274,94109,10,3,2022-10-31,First Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10002557,0.4,9.6,-0.40000000000000036
274,275,90301,10,2,2023-02-05,First Class,Corporate,United States,Inglewood,California,West,Office Supplies,Paper,OFF-PA-10002615,0.3,9.7,-0.3000000000000007
275,276,90301,10,1,2023-04-04,First Class,Corporate,United States,Inglewood,California,West,Office Supplies,Art,OFF-AR-10001427,0.2,9.8,-0.1999999999999993
276,277,19140,10,2,2023-10-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10000673,0.4,9.6,-0.40000000000000036
277,278,19140,20,4,2022-05-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10004470,0.4,19.6,-0.3999999999999986
278,279,19140,50,6,2022-03-10,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10000876,1.2,58.8,8.799999999999997
279,280,19140,20,3,2022-05-17,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,OFF-LA-10002043,1.0,19.0,-1.0
280,281,77070,0,5,2022-10-06,Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10004967,0.0,0.0,0.0
281,282,77070,1050,7,2023-05-06,Second Class,Consumer,United States,Houston,Texas,Central,Technology,Phones,TEC-PH-10001760,33.3,1076.7,26.700000000000045
282,283,90004,950,5,2023-10-05,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Tables,FUR-TA-10002903,52.0,988.0,38.0
283,284,97206,130,5,2022-07-28,Standard Class,Consumer,United States,Portland,Oregon,West,Office Supplies,Paper,OFF-PA-10000474,7.0,133.0,3.0
284,285,97206,210,5,2022-12-11,Standard Class,Consumer,United States,Portland,Oregon,West,Technology,Accessories,TEC-AC-10001956,12.0,228.0,18.0
285,286,97206,30,6,2022-08-01,Standard Class,Consumer,United States,Portland,Oregon,West,Office Supplies,Paper,OFF-PA-10004100,1.5,28.5,-1.5
286,287,33319,230,7,2022-01-20,Second Class,Corporate,United States,Tamarac,Florida,South,Office Supplies,Binders,OFF-BI-10000778,7.5,242.5,12.5
